idx,date,y
1983,5,0.0
1985,9,1.0
1986,40,0.0
1987,7,0.0
1988,8,0.0
1989,71,0.0
1990,72,0.0
1991,9,0.0
1992,5,1.0
1993,41,0.0
1994,47,0.0
1995,2,0.0
1996,10,1.0
1998,70,1.0
1999,72,0.0
2000,6,0.0
2001,8,1.0
2002,12,0.0
2003,9,0.0
2004,44,0.0
2006,9,1.0
2008,24,1.0
2009,66,0.0
2010,72,0.0
2014,57,0.0
2015,73,1.0
2016,11,1.0
2017,5,0.0
2018,73,0.0
2019,9,0.0
2020,5,0.0
2021,26,0.0
2022,73,1.0
2023,3,0.0
2025,8,0.0
2027,20,0.0
2028,22,0.0
2030,43,1.0
2031,34,0.0
2032,30,0.0
2033,43,0.0
2034,68,0.0
2035,70,0.0
2036,57,1.0
2037,72,0.0
2038,3,0.0
2039,3,0.0
2041,7,0.0
2043,44,0.0
2044,23,0.0
2045,11,0.0
2047,45,0.0
2048,7,0.0
2049,44,0.0
2050,6,1.0
2051,61,0.0
2053,10,1.0
2054,7,0.0
2056,38,0.0
2057,62,0.0
2058,69,0.0
2059,18,0.0
2060,8,1.0
2061,24,1.0
2063,31,0.0
2064,11,0.0
2066,44,0.0
2067,16,0.0
2068,10,0.0
2069,49,0.0
2070,59,0.0
2071,6,0.0
2072,10,0.0
2073,50,0.0
2074,72,1.0
2075,10,0.0
2076,17,1.0
2077,54,0.0
2078,12,1.0
2079,24,0.0
2080,21,0.0
2081,72,1.0
2082,23,0.0
2083,34,0.0
2084,20,1.0
2085,5,0.0
2086,50,0.0
2087,71,0.0
2088,9,0.0
2090,54,1.0
2091,26,1.0
2092,24,0.0
2093,5,0.0
2094,46,0.0
2096,36,0.0
2097,30,0.0
2098,10,1.0
2099,33,0.0
2103,29,0.0
2105,73,0.0
2106,36,1.0
2107,33,0.0
2109,60,0.0
2110,21,0.0
2111,34,0.0
2112,7,0.0
2113,68,1.0
2114,27,1.0
2116,7,0.0
2117,27,0.0
2118,58,0.0
2119,37,1.0
2120,7,0.0
2121,6,0.0
2122,20,0.0
2123,12,0.0
2126,5,0.0
2127,44,0.0
2129,68,1.0
2130,10,0.0
2131,23,0.0
2132,20,1.0
2133,20,0.0
2134,20,0.0
2135,50,1.0
2136,1,0.0
2137,41,0.0
2138,26,0.0
2139,43,0.0
2140,12,0.0
2141,47,1.0
2142,53,1.0
2143,24,0.0
2144,15,1.0
2145,53,0.0
2146,52,1.0
2147,3,1.0
2149,8,1.0
2150,60,1.0
2151,41,0.0
2152,6,0.0
2155,28,0.0
2156,2,0.0
2157,48,0.0
2158,41,0.0
2159,5,0.0
2160,9,0.0
2161,28,0.0
2163,17,0.0
2164,31,0.0
2166,71,0.0
2167,61,0.0
2168,6,1.0
2170,5,0.0
2171,6,0.0
2172,34,1.0
2173,45,0.0
2174,60,0.0
2175,47,1.0
2177,32,0.0
2178,15,1.0
2179,13,1.0
2180,5,0.0
2181,35,0.0
2182,57,0.0
2183,71,0.0
2184,6,0.0
2185,45,0.0
2187,8,0.0
2188,12,0.0
2189,9,0.0
2191,23,0.0
2192,22,0.0
2194,7,0.0
2195,49,0.0
2196,10,0.0
2197,6,0.0
2198,71,0.0
2200,19,0.0
2201,17,0.0
2202,10,0.0
2203,56,0.0
2204,29,0.0
2205,6,0.0
2206,47,0.0
2209,10,0.0
2210,72,0.0
2211,5,0.0
2212,5,0.0
2213,36,1.0
2214,2,1.0
2215,9,0.0
2216,6,0.0
2217,5,0.0
2218,47,0.0
2219,7,0.0
2220,46,0.0
2221,20,0.0
2222,21,0.0
2223,72,0.0
2224,15,1.0
2225,4,0.0
2226,6,0.0
2227,60,0.0
2228,50,1.0
2229,14,0.0
2230,62,1.0
2232,42,0.0
2233,11,0.0
2234,60,0.0
2235,49,0.0
2236,13,0.0
2237,7,0.0
2239,33,1.0
2240,71,0.0
2242,17,0.0
2243,29,1.0
2244,9,0.0
2245,4,0.0
2246,20,0.0
2247,38,0.0
2249,17,0.0
2251,8,0.0
2252,7,0.0
2253,1,1.0
2254,39,0.0
2255,36,0.0
2256,58,1.0
2257,52,0.0
2258,17,0.0
2259,48,1.0
2261,5,0.0
2262,13,0.0
2263,34,0.0
2264,57,0.0
2265,69,0.0
2266,7,0.0
2267,41,1.0
2268,20,0.0
2269,66,0.0
2270,18,0.0
2272,6,0.0
2273,10,0.0
2274,12,1.0
2275,59,0.0
2276,3,0.0
2278,12,0.0
2279,25,0.0
2280,7,0.0
2281,25,0.0
2283,53,0.0
2284,3,0.0
2285,4,1.0
2286,11,0.0
2287,25,0.0
2288,14,0.0
2289,57,0.0
2290,7,0.0
2291,12,0.0
2292,60,1.0
2294,7,0.0
2295,11,0.0
2296,19,1.0
2297,31,0.0
2298,70,1.0
2299,10,0.0
2300,47,0.0
2302,5,0.0
2303,21,0.0
2304,69,0.0
2305,9,0.0
2306,8,0.0
2307,41,1.0
2308,57,1.0
2309,69,1.0
2310,28,1.0
2311,6,0.0
2312,65,0.0
2314,23,1.0
2315,25,0.0
2316,58,0.0
2317,25,0.0
2318,70,0.0
2319,49,1.0
2320,15,0.0
2321,61,0.0
2322,51,0.0
2323,44,0.0
2324,10,1.0
2325,30,0.0
2326,45,0.0
2327,12,0.0
2328,8,0.0
2329,10,0.0
2330,5,0.0
2331,71,0.0
2332,54,1.0
2333,6,0.0
2335,61,0.0
2336,70,0.0
2337,13,1.0
2338,15,0.0
2339,6,0.0
2340,27,0.0
2342,2,0.0
2343,63,0.0
2344,10,1.0
2346,49,0.0
2347,50,0.0
2348,27,1.0
2350,8,0.0
2351,57,0.0
2353,35,1.0
2354,72,0.0
2355,69,0.0
2356,24,0.0
2357,68,1.0
2358,9,0.0
2359,22,1.0
2361,16,0.0
2362,29,1.0
2363,41,1.0
2364,25,0.0
2365,31,0.0
2366,9,0.0
2367,7,0.0
2369,7,1.0
2370,45,0.0
2371,35,1.0
2372,35,0.0
2373,72,0.0
2374,56,0.0
2375,61,0.0
2376,1,1.0
2377,73,1.0
2378,26,0.0
2379,6,1.0
2380,13,0.0
2382,71,1.0
2383,6,1.0
2384,13,0.0
2385,31,1.0
2387,6,1.0
2388,1,0.0
2389,49,1.0
2390,4,0.0
2391,46,1.0
2392,1,0.0
2394,53,0.0
2395,28,0.0
2396,3,1.0
2397,47,0.0
2399,9,0.0
2400,57,1.0
2401,50,0.0
2402,73,0.0
2403,6,0.0
2404,65,0.0
2405,31,1.0
2406,7,0.0
2407,1,0.0
2408,70,0.0
2409,25,0.0
2412,19,0.0
2413,9,0.0
2414,19,0.0
2415,42,0.0
2417,6,0.0
2419,19,0.0
2420,18,0.0
2421,71,0.0
2422,71,1.0
2423,61,1.0
2424,53,0.0
2425,30,0.0
2426,60,1.0
2429,70,1.0
2430,72,0.0
2431,66,0.0
2432,59,0.0
2433,25,0.0
2434,71,0.0
2435,11,1.0
2436,3,1.0
2437,47,0.0
2438,67,0.0
2439,18,0.0
2440,51,0.0
2441,43,0.0
2442,15,1.0
2443,21,0.0
2444,5,0.0
2446,33,0.0
2447,57,0.0
2448,60,0.0
2449,68,0.0
2450,10,0.0
2451,44,0.0
2452,49,0.0
2453,71,0.0
2454,8,0.0
2455,3,0.0
2457,66,0.0
2458,22,1.0
2459,38,0.0
2460,63,0.0
2461,8,1.0
2462,32,0.0
2463,8,0.0
2464,45,0.0
2465,35,0.0
2466,9,0.0
2467,5,0.0
2468,18,0.0
2469,4,0.0
2470,51,0.0
2471,65,0.0
2472,56,1.0
2474,15,0.0
2475,56,0.0
2476,5,0.0
2477,13,0.0
2478,7,0.0
2479,12,0.0
2480,14,1.0
2481,5,0.0
2482,4,0.0
2483,71,0.0
2484,8,0.0
2486,17,0.0
2487,5,1.0
2489,28,0.0
2490,45,1.0
2491,12,1.0
2493,39,0.0
2495,71,1.0
2496,45,1.0
2497,44,0.0
2498,20,0.0
2500,7,0.0
2501,52,0.0
2502,63,0.0
2503,44,0.0
2505,10,0.0
2507,49,0.0
2508,29,0.0
2510,27,0.0
2511,71,0.0
2512,57,1.0
2513,6,0.0
2514,6,0.0
2515,19,0.0
2517,4,0.0
2518,20,1.0
2519,3,0.0
2520,6,0.0
2521,7,0.0
2522,9,1.0
2524,9,0.0
2525,56,0.0
2526,19,0.0
2528,18,0.0
2529,50,0.0
2530,1,0.0
2531,63,1.0
2532,27,1.0
2533,8,0.0
2534,42,0.0
2535,51,0.0
2536,2,0.0
2537,53,1.0
2539,31,0.0
2540,6,0.0
2541,71,0.0
2542,41,0.0
2543,25,0.0
2544,12,0.0
2545,21,1.0
2546,22,0.0
2547,2,1.0
2548,3,0.0
2549,21,1.0
2550,17,0.0
2552,54,0.0
2553,9,0.0
2554,18,0.0
2555,56,0.0
2556,8,0.0
2557,3,0.0
2558,51,0.0
2559,16,0.0
2560,52,0.0
2561,9,0.0
2562,9,0.0
2563,42,0.0
2565,11,0.0
2566,26,0.0
2568,7,0.0
2569,72,1.0
2570,18,0.0
2571,45,1.0
2572,57,0.0
2573,26,0.0
2574,56,0.0
2575,70,0.0
2576,11,0.0
2577,7,0.0
2578,15,1.0
2579,44,0.0
2580,22,0.0
2581,4,1.0
2582,37,0.0
2583,7,0.0
2584,44,1.0
2585,44,0.0
2586,6,0.0
2587,32,0.0
2588,8,0.0
2590,48,0.0
2591,35,1.0
2592,25,0.0
2593,50,1.0
2594,20,0.0
2595,18,1.0
2596,11,0.0
2597,8,0.0
2598,67,0.0
2599,32,1.0
2600,27,0.0
2601,73,0.0
2602,10,0.0
2603,29,1.0
2604,13,1.0
2605,14,0.0
2606,30,0.0
2607,38,0.0
2608,52,0.0
2610,48,1.0
2611,45,1.0
2612,57,0.0
2613,63,0.0
2615,49,0.0
2616,9,1.0
2617,48,0.0
2618,53,0.0
2619,72,0.0
2620,37,0.0
2621,52,1.0
2622,4,1.0
2624,42,0.0
2626,3,0.0
2627,11,0.0
2628,54,0.0
2629,22,0.0
2630,32,1.0
2631,59,1.0
2632,8,0.0
2633,54,1.0
2634,3,1.0
2636,22,0.0
2637,71,0.0
2638,67,0.0
2639,1,0.0
2642,42,0.0
2643,38,0.0
2644,26,0.0
2645,18,0.0
2646,17,1.0
2647,10,1.0
2649,11,0.0
2650,12,1.0
2651,46,0.0
2653,9,0.0
2654,24,1.0
2655,1,0.0
2656,50,0.0
2657,46,1.0
2659,21,0.0
2660,7,1.0
2661,9,1.0
2662,28,1.0
2663,9,0.0
2665,22,0.0
2666,70,0.0
2667,46,0.0
2668,50,1.0
2669,9,1.0
2671,1,0.0
2672,60,0.0
2673,11,1.0
2674,19,0.0
2675,12,0.0
2677,23,0.0
2679,32,1.0
2680,11,0.0
2681,22,1.0
2682,8,1.0
2683,15,0.0
2684,30,0.0
2685,22,0.0
2686,52,1.0
2687,8,0.0
2688,8,1.0
2690,1,0.0
2691,50,0.0
2692,33,0.0
2693,5,0.0
2694,5,0.0
2695,57,0.0
2696,46,0.0
2697,41,1.0
2698,7,1.0
2700,69,1.0
2701,55,1.0
2703,33,0.0
2704,19,0.0
2705,10,1.0
2706,26,1.0
2707,5,0.0
2708,69,0.0
2709,36,0.0
2710,42,0.0
2711,59,0.0
2712,42,0.0
2714,5,0.0
2716,27,1.0
2717,41,0.0
2718,50,0.0
2719,30,1.0
2720,18,1.0
2721,26,0.0
2723,25,1.0
2725,28,0.0
2726,50,0.0
2727,43,0.0
2730,54,0.0
2731,37,0.0
2732,70,0.0
2733,69,0.0
2734,69,0.0
2736,34,0.0
2737,55,0.0
2738,2,0.0
2739,49,0.0
2740,46,0.0
2741,7,1.0
2742,38,1.0
2743,19,0.0
2745,44,0.0
2746,55,0.0
2747,47,1.0
2748,15,1.0
2749,71,0.0
2750,12,1.0
2751,47,1.0
2752,7,0.0
2753,6,0.0
2754,23,0.0
2755,6,0.0
2756,21,0.0
2757,2,0.0
2758,32,0.0
2759,1,0.0
2760,71,0.0
2761,19,0.0
2763,24,0.0
2764,70,0.0
2766,45,0.0
2767,47,1.0
2768,52,0.0
2769,11,1.0
2771,10,0.0
2773,56,0.0
2774,22,0.0
2776,11,1.0
2777,21,0.0
2778,57,0.0
2779,9,0.0
2780,38,0.0
2781,34,0.0
2782,10,0.0
2783,25,0.0
2784,41,0.0
2785,5,0.0
2786,18,0.0
2788,66,1.0
2789,40,0.0
2790,10,0.0
2791,54,0.0
2792,53,0.0
2793,18,0.0
2794,9,0.0
2795,36,0.0
2796,49,0.0
2797,54,0.0
2798,51,1.0
2799,4,0.0
2800,44,0.0
2801,14,0.0
2802,6,0.0
2803,66,0.0
2805,71,0.0
2806,37,0.0
2808,71,0.0
2809,11,0.0
2810,35,1.0
2811,4,0.0
2812,18,0.0
2813,19,0.0
2814,3,0.0
2815,72,0.0
2816,45,0.0
2817,11,0.0
2818,37,1.0
2820,53,0.0
2821,28,1.0
2822,3,0.0
2823,8,0.0
2824,13,0.0
2825,17,0.0
2826,73,0.0
2827,49,0.0
2828,51,0.0
2829,13,0.0
2830,7,0.0
2831,1,0.0
2832,43,1.0
2833,12,0.0
2834,6,0.0
2835,35,0.0
2836,19,0.0
2837,31,0.0
2838,10,1.0
2839,39,0.0
2840,55,0.0
2841,10,1.0
2842,2,1.0
2843,14,0.0
2844,71,0.0
2845,7,1.0
2846,6,0.0
2847,5,0.0
2848,12,1.0
2849,10,0.0
2850,40,0.0
2851,2,0.0
2852,58,1.0
2853,72,1.0
2854,12,1.0
2855,57,0.0
2856,72,0.0
2858,12,0.0
2859,47,0.0
2860,68,1.0
2861,51,0.0
2862,38,0.0
2863,25,0.0
2864,24,0.0
2865,32,0.0
2866,22,0.0
2867,35,0.0
2868,1,0.0
2869,48,1.0
2870,6,0.0
2871,63,0.0
2872,22,0.0
2873,71,0.0
2874,62,0.0
2875,58,0.0
2877,34,0.0
2878,11,1.0
2879,73,1.0
2880,7,0.0
2881,15,0.0
2883,73,1.0
2884,6,1.0
2886,16,1.0
2887,54,0.0
2889,11,1.0
2892,3,0.0
2893,1,0.0
2894,70,0.0
2895,5,1.0
2896,9,0.0
2898,3,1.0
2899,36,0.0
2901,8,0.0
2902,11,0.0
2903,4,0.0
2904,12,0.0
2905,10,0.0
2906,23,0.0
2907,8,1.0
2908,42,0.0
2909,48,1.0
2911,4,1.0
2912,16,0.0
2913,70,0.0
2915,60,0.0
2916,72,1.0
2917,21,0.0
2918,12,0.0
2919,5,0.0
2920,18,0.0
2921,8,1.0
2922,25,0.0
2923,34,1.0
2924,23,0.0
2925,55,0.0
2926,38,0.0
2927,53,0.0
2928,19,1.0
2929,63,0.0
2930,48,0.0
2931,69,0.0
2932,8,1.0
2933,32,0.0
2934,30,1.0
2935,25,0.0
2936,30,1.0
2937,6,0.0
2938,14,0.0
2939,7,0.0
2940,47,0.0
2942,22,0.0
2943,34,0.0
2944,17,0.0
2945,6,0.0
2946,70,0.0
2947,59,0.0
2948,5,0.0
2949,7,0.0
2950,69,0.0
2951,53,1.0
2952,7,0.0
2953,64,0.0
2954,3,1.0
2955,57,0.0
2956,48,0.0
2957,49,0.0
2958,17,1.0
2959,71,1.0
2960,6,0.0
2961,9,0.0
2962,9,0.0
2963,60,1.0
2964,9,0.0
2967,5,0.0
2968,23,1.0
2969,6,0.0
2971,57,1.0
2972,7,0.0
2973,70,0.0
2974,40,0.0
2975,56,0.0
2976,52,0.0
2977,8,0.0
2979,31,0.0
2980,44,0.0
2981,44,0.0
2983,68,0.0
2984,5,0.0
2985,56,0.0
2986,5,0.0
2987,49,1.0
2988,59,1.0
2989,35,0.0
2991,60,1.0
2992,13,0.0
2993,48,0.0
2995,9,0.0
2996,2,0.0
2997,68,0.0
2998,69,0.0
3000,71,1.0
3001,58,0.0
3003,1,1.0
3004,6,1.0
3005,52,0.0
3006,5,0.0
3007,11,0.0
3009,10,0.0
3010,23,1.0
3011,37,1.0
3013,6,0.0
3014,31,1.0
3016,55,0.0
3017,73,0.0
3019,13,1.0
3020,49,0.0
3021,8,0.0
3022,1,0.0
3023,26,0.0
3024,4,0.0
3025,70,0.0
3026,37,0.0
3027,51,0.0
3028,9,1.0
3029,34,1.0
3030,71,1.0
3031,22,0.0
3032,70,1.0
3033,43,1.0
3034,14,0.0
3035,21,1.0
3037,71,0.0
3038,37,1.0
3039,2,0.0
3040,55,0.0
3041,32,0.0
3044,9,0.0
3045,32,1.0
3046,6,1.0
3047,4,0.0
3048,14,0.0
3049,46,0.0
3050,12,1.0
3051,12,0.0
3052,10,0.0
3053,44,0.0
3054,36,0.0
3055,25,0.0
3057,30,0.0
3058,46,1.0
3060,23,0.0
3061,5,0.0
3062,5,0.0
3063,42,0.0
3064,48,0.0
3066,30,1.0
3067,44,0.0
3068,4,0.0
3070,50,0.0
3071,43,0.0
3072,39,0.0
3073,7,0.0
3074,18,0.0
3077,23,0.0
3078,47,0.0
3079,5,1.0
3080,2,0.0
3081,63,1.0
3082,66,0.0
3084,69,0.0
3085,48,0.0
3087,68,0.0
3089,3,0.0
3090,7,1.0
3091,18,1.0
3092,15,1.0
3093,14,1.0
3094,32,1.0
3095,8,0.0
3096,12,0.0
3097,10,0.0
3100,20,0.0
3101,67,0.0
3102,24,0.0
3103,55,0.0
3104,21,0.0
3105,67,0.0
3106,46,0.0
3108,7,0.0
3109,4,1.0
3110,12,0.0
3111,6,0.0
3112,21,0.0
3113,71,0.0
3115,59,0.0
3116,38,1.0
3117,63,0.0
3119,35,0.0
3122,5,1.0
3123,17,1.0
3124,41,0.0
3125,36,0.0
3126,55,0.0
3127,65,0.0
3129,49,0.0
3130,55,1.0
3131,39,1.0
3132,1,0.0
3133,71,0.0
3134,11,0.0
3135,31,0.0
3136,31,0.0
3137,47,0.0
3138,9,1.0
3139,6,0.0
3140,7,0.0
3141,16,0.0
3142,17,1.0
3143,50,1.0
3144,20,1.0
3145,23,1.0
3146,10,0.0
3148,8,0.0
3149,46,0.0
3150,43,0.0
3152,1,0.0
3153,34,0.0
3155,72,0.0
3156,49,1.0
3158,5,0.0
3160,55,0.0
3161,1,1.0
3162,6,0.0
3164,35,0.0
3165,14,0.0
3166,5,0.0
3167,3,0.0
3169,14,1.0
3170,24,0.0
3172,5,0.0
3173,38,0.0
3174,10,0.0
3175,23,0.0
3176,37,0.0
3177,22,0.0
3178,10,0.0
3180,39,0.0
3181,67,1.0
3182,12,1.0
3183,3,1.0
3184,23,0.0
3185,9,0.0
3186,55,0.0
3187,23,0.0
3188,23,0.0
3189,7,1.0
3190,2,0.0
3191,15,1.0
3192,22,0.0
3193,6,0.0
3194,1,0.0
3196,16,0.0
3197,3,0.0
3198,65,0.0
3200,38,0.0
3201,49,0.0
3202,14,0.0
3205,14,1.0
3207,42,0.0
3209,7,1.0
3212,19,0.0
3213,6,0.0
3214,71,0.0
3215,20,0.0
3216,10,0.0
3217,28,0.0
3218,60,0.0
3219,22,0.0
3220,25,1.0
3222,12,0.0
3223,6,0.0
3224,11,0.0
3225,6,0.0
3226,72,0.0
3227,20,0.0
3228,15,0.0
3230,15,0.0
3231,13,0.0
3232,63,1.0
3233,51,1.0
3234,35,0.0
3236,18,1.0
3238,42,0.0
3239,2,0.0
3241,11,0.0
3242,18,0.0
3243,68,0.0
3244,68,1.0
3245,44,0.0
3246,1,0.0
3247,5,0.0
3248,8,1.0
3249,72,0.0
3251,34,0.0
3252,18,0.0
3253,8,1.0
3254,19,1.0
3255,11,0.0
3256,4,1.0
3257,64,0.0
3259,59,0.0
3260,1,1.0
3262,49,0.0
3264,23,1.0
3265,24,0.0
3266,18,0.0
3267,59,0.0
3268,48,0.0
3269,9,0.0
3270,29,0.0
3271,26,0.0
3274,33,0.0
3276,72,0.0
3277,17,0.0
3278,11,0.0
3280,8,0.0
3281,7,1.0
3284,20,0.0
3285,6,0.0
3286,11,0.0
3287,8,0.0
3288,5,0.0
3289,57,0.0
3290,8,0.0
3291,40,1.0
3292,52,0.0
3293,8,0.0
3294,40,0.0
3295,49,0.0
3296,2,1.0
3297,49,0.0
3299,21,0.0
3301,2,0.0
3302,58,0.0
3303,56,1.0
3304,5,0.0
3305,37,1.0
3307,43,0.0
3309,45,1.0
3310,33,0.0
3311,9,0.0
3312,8,0.0
3313,63,0.0
3314,8,0.0
3316,6,0.0
3317,59,0.0
3318,6,1.0
3319,53,0.0
3321,5,0.0
3322,4,0.0
3323,53,0.0
3324,57,0.0
3325,7,0.0
3326,55,0.0
3327,6,0.0
3328,7,1.0
3329,10,0.0
3330,37,1.0
3331,48,0.0
3332,21,0.0
3333,13,1.0
3334,43,0.0
3335,8,0.0
3336,5,0.0
3337,20,0.0
3338,38,0.0
3339,32,0.0
3340,45,0.0
3342,6,0.0
3344,5,0.0
3345,49,0.0
3347,66,0.0
3348,8,0.0
3350,6,0.0
3351,52,0.0
3352,49,1.0
3353,34,0.0
3354,13,0.0
3355,20,1.0
3356,19,1.0
3357,7,0.0
3358,9,0.0
3359,6,0.0
3360,16,1.0
3361,58,0.0
3363,72,0.0
3365,56,0.0
3366,31,1.0
3367,7,1.0
3368,25,0.0
3369,15,0.0
3370,25,1.0
3371,24,1.0
3372,70,0.0
3373,60,0.0
3374,54,0.0
3375,52,0.0
3376,45,0.0
3377,19,0.0
3378,16,0.0
3379,5,0.0
3380,68,0.0
3381,15,1.0
3383,12,1.0
3385,7,0.0
3386,2,0.0
3387,16,0.0
3388,65,1.0
3389,7,0.0
3390,15,0.0
3392,16,0.0
3393,26,0.0
3394,4,1.0
3395,27,1.0
3397,6,1.0
3398,7,0.0
3399,8,0.0
3400,70,0.0
3401,50,0.0
3402,41,0.0
3403,62,1.0
3404,18,1.0
3405,42,0.0
3406,36,0.0
3408,65,0.0
3409,13,0.0
3410,29,0.0
3411,19,1.0
3412,45,1.0
3413,60,1.0
3414,20,1.0
3415,52,0.0
3416,38,1.0
3417,71,0.0
3418,70,0.0
3419,56,0.0
3420,33,0.0
3421,26,0.0
3422,43,0.0
3423,51,1.0
3425,38,1.0
3426,9,0.0
3427,25,0.0
3428,5,0.0
3429,10,0.0
3430,34,0.0
3434,24,1.0
3435,38,0.0
3436,34,1.0
3437,5,0.0
3438,2,0.0
3439,45,0.0
3440,17,0.0
3441,59,0.0
3442,9,0.0
3443,34,0.0
3444,9,0.0
3446,70,1.0
3447,49,1.0
3448,44,0.0
3449,5,0.0
3450,15,0.0
3451,8,0.0
3452,12,1.0
3453,7,0.0
3455,6,0.0
3456,10,0.0
3457,69,0.0
3458,47,0.0
3459,60,0.0
3461,7,0.0
3462,19,0.0
3463,11,0.0
3464,6,0.0
3465,14,0.0
3466,3,0.0
3467,7,0.0
3469,12,0.0
3470,69,0.0
3471,7,0.0
3472,1,0.0
3474,8,0.0
3475,11,0.0
3477,40,0.0
3478,5,0.0
3480,46,0.0
3481,5,0.0
3482,4,0.0
3483,14,0.0
3484,8,0.0
3485,8,0.0
3486,68,0.0
3487,56,0.0
3488,70,0.0
3489,37,0.0
3490,63,0.0
3491,34,1.0
3492,40,1.0
3493,24,0.0
3495,43,0.0
3496,3,1.0
3497,7,0.0
3499,13,0.0
3500,22,0.0
3501,14,0.0
3502,66,0.0
3503,6,0.0
3504,43,1.0
3505,11,0.0
3506,57,0.0
3508,20,1.0
3509,11,0.0
3510,12,0.0
3511,6,0.0
3513,45,0.0
3514,59,0.0
3515,1,1.0
3516,6,1.0
3517,71,1.0
3518,6,0.0
3520,44,0.0
3521,20,0.0
3522,42,0.0
3523,8,0.0
3524,6,1.0
3525,3,0.0
3526,69,1.0
3527,8,0.0
3528,48,0.0
3529,63,0.0
3530,70,1.0
3533,48,0.0
3534,45,1.0
3536,38,1.0
3537,16,0.0
3538,8,0.0
3539,7,1.0
3540,29,0.0
3541,49,0.0
3542,21,0.0
3543,51,1.0
3544,8,0.0
3545,50,0.0
3546,11,0.0
3549,31,0.0
3550,20,1.0
3551,57,0.0
3552,44,0.0
3553,55,0.0
3556,5,0.0
3557,18,0.0
3558,5,1.0
3559,6,0.0
3560,7,1.0
3561,21,0.0
3563,17,0.0
3566,5,0.0
3567,4,0.0
3568,5,1.0
3569,13,0.0
3570,71,1.0
3571,5,0.0
3572,28,1.0
3573,16,1.0
3574,7,0.0
3575,24,0.0
3577,54,0.0
3578,29,0.0
3579,19,0.0
3580,44,0.0
3581,7,0.0
3582,66,0.0
3583,71,1.0
3585,46,0.0
3586,54,0.0
3587,37,0.0
3588,17,0.0
3589,25,1.0
3591,62,0.0
3594,5,0.0
3595,7,0.0
3596,17,0.0
3598,28,0.0
3599,11,0.0
3600,34,1.0
3602,4,1.0
3604,69,0.0
3606,70,0.0
3607,7,0.0
3608,5,0.0
3609,56,0.0
3610,4,0.0
3611,5,0.0
3612,8,0.0
3614,51,0.0
3616,3,1.0
3617,58,0.0
3618,34,1.0
3619,23,0.0
3620,50,1.0
3621,8,0.0
3622,15,0.0
3623,53,0.0
3624,25,0.0
3625,72,0.0
3626,27,0.0
3628,6,0.0
3629,25,0.0
3630,20,0.0
3631,24,1.0
3632,46,0.0
3633,7,0.0
3634,33,0.0
3636,13,0.0
3637,6,0.0
3638,4,0.0
3640,7,1.0
3641,24,0.0
3642,38,0.0
3644,63,0.0
3645,43,1.0
3646,7,0.0
3647,13,1.0
3648,49,1.0
3649,51,0.0
3650,18,1.0
3651,5,1.0
3652,6,0.0
3654,62,0.0
3655,7,0.0
3656,23,1.0
3658,54,0.0
3659,47,0.0
3660,51,0.0
3663,43,1.0
3664,54,0.0
3665,2,0.0
3667,19,0.0
3669,25,0.0
3670,24,0.0
3671,7,0.0
3672,61,0.0
3673,60,1.0
3674,19,0.0
3675,35,0.0
3676,28,0.0
3677,37,1.0
3678,9,0.0
3679,4,0.0
3680,8,1.0
3681,1,0.0
3682,21,0.0
3683,1,0.0
3684,2,0.0
3685,5,0.0
3686,12,0.0
3687,11,0.0
3688,1,0.0
3689,39,0.0
3690,5,0.0
3693,53,0.0
3694,17,0.0
3695,10,1.0
3696,24,0.0
3698,18,1.0
3699,8,0.0
3701,31,0.0
3702,55,0.0
3703,7,0.0
3704,52,0.0
3705,58,0.0
3707,67,0.0
3708,71,0.0
3709,48,0.0
3710,41,0.0
3711,6,0.0
3712,36,0.0
3715,72,0.0
3716,18,0.0
3719,72,0.0
3720,26,0.0
3721,6,0.0
3722,41,0.0
3723,55,0.0
3724,12,0.0
3725,22,1.0
3726,42,0.0
3727,10,0.0
3728,24,1.0
3729,50,0.0
3730,69,1.0
3732,7,1.0
3733,9,1.0
3734,49,1.0
3735,30,0.0
3737,6,0.0
3738,20,1.0
3739,51,0.0
3740,16,1.0
3741,69,0.0
3742,5,0.0
3743,10,1.0
3744,40,0.0
3745,29,1.0
3746,72,1.0
3747,57,0.0
3748,69,1.0
3749,69,0.0
3751,46,0.0
3752,2,0.0
3753,21,0.0
3754,23,0.0
3755,30,0.0
3756,24,0.0
3757,27,0.0
3758,23,0.0
3759,61,1.0
3760,9,0.0
3761,2,1.0
3762,11,0.0
3763,61,0.0
3764,63,0.0
3766,9,1.0
3767,54,1.0
3768,23,0.0
3769,68,0.0
3770,30,1.0
3771,17,0.0
3772,52,1.0
3773,52,0.0
3774,6,0.0
3775,1,0.0
3779,58,0.0
3780,53,0.0
3781,41,0.0
3783,51,0.0
3787,36,1.0
3788,44,1.0
3789,54,0.0
3790,62,0.0
3792,34,0.0
3793,58,0.0
3794,5,0.0
3795,54,0.0
3801,36,0.0
3802,2,0.0
3803,6,0.0
3804,4,0.0
3805,25,1.0
3806,16,0.0
3807,1,0.0
3809,7,0.0
3810,2,0.0
3811,48,0.0
3812,9,0.0
3813,58,0.0
3814,25,0.0
3815,42,0.0
3816,6,0.0
3817,19,0.0
3819,22,1.0
3820,72,0.0
3821,11,0.0
3822,7,1.0
3824,8,1.0
3825,3,0.0
3826,64,1.0
3827,10,1.0
3828,46,0.0
3830,10,0.0
